"","initial consensus","final consensus","iterations","distance","quantifier","experts","alternatives","level","sample"
"1823",0.574850272749257,0.594862778752395,9,"dice","most",12,6,3,14
"1824",0.904616392472261,0.904616392472261,0,"jacard","most",12,6,3,14
"1825",0.463013384232504,0.826402740267223,2,"manhattan","asmany",12,6,3,14
"1826",0.463013384232504,0.826402740267223,2,"euclidean","asmany",12,6,3,14
"1827",0.372054979632027,0.762806607146691,9,"cosine","asmany",12,6,3,14
"1828",0.442701995346579,0.518257178540345,9,"dice","asmany",12,6,3,14
"1829",0.606272136531417,0.724421009870483,9,"jacard","asmany",12,6,3,14
"1830",0.924400327174441,0.924400327174441,0,"manhattan","leasthalf",12,6,3,14
"1831",0.924400327174441,0.924400327174441,0,"euclidean","leasthalf",12,6,3,14
"1832",0.879678935209725,0.879678935209725,0,"cosine","leasthalf",12,6,3,14
"1833",0.837222464093645,0.837222464093645,0,"dice","leasthalf",12,6,3,14
"1834",0.978529878644152,0.978529878644152,0,"jacard","leasthalf",12,6,3,14
"1835",0.746311885922913,0.844960318007761,1,"manhattan","most",12,6,3,14
"1836",0.746311885922913,0.844960318007761,1,"euclidean","most",12,6,3,14
"1837",0.702513642544467,0.834699106552632,1,"cosine","most",12,6,3,14
"1838",0.574850272749257,0.594862778752395,9,"dice","most",12,6,3,14
"1839",0.904616392472261,0.904616392472261,0,"jacard","most",12,6,3,14
"1840",0.534927118371429,0.840450083615346,2,"manhattan","asmany",12,8,1,15
"1841",0.534927118371429,0.840450083615346,2,"euclidean","asmany",12,8,1,15
"1842",0.461824548395099,0.799984736440662,9,"cosine","asmany",12,8,1,15
"1843",0.486361771620762,0.540436458137896,9,"dice","asmany",12,8,1,15
"1844",0.695094179334028,0.734514187648602,9,"jacard","asmany",12,8,1,15
"1845",0.884443141598096,0.884443141598096,0,"manhattan","leasthalf",12,8,1,15
"1846",0.884443141598096,0.884443141598096,0,"euclidean","leasthalf",12,8,1,15
"1847",0.824903927112218,0.824903927112218,0,"cosine","leasthalf",12,8,1,15
"1848",0.756842166977921,0.786697671461587,9,"dice","leasthalf",12,8,1,15
"1849",0.956411015811852,0.956411015811852,0,"jacard","leasthalf",12,8,1,15
"1850",0.760285589355617,0.851588923388052,1,"manhattan","most",12,8,1,15
"1851",0.760285589355617,0.851588923388052,1,"euclidean","most",12,8,1,15
"1852",0.720625908062454,0.835651964882576,1,"cosine","most",12,8,1,15
"1853",0.588602922695047,0.609489317032053,9,"dice","most",12,8,1,15
"1854",0.911224543531667,0.911224543531667,0,"jacard","most",12,8,1,15
"1855",0.534927118371429,0.840450083615346,2,"manhattan","asmany",12,8,1,15
"1856",0.534927118371429,0.840450083615346,2,"euclidean","asmany",12,8,1,15
"1857",0.461824548395099,0.799984736440662,9,"cosine","asmany",12,8,1,15
"1858",0.486361771620762,0.540436458137896,9,"dice","asmany",12,8,1,15
"1859",0.695094179334028,0.734514187648602,9,"jacard","asmany",12,8,1,15
"1860",0.884443141598096,0.884443141598096,0,"manhattan","leasthalf",12,8,1,15
"1861",0.884443141598096,0.884443141598096,0,"euclidean","leasthalf",12,8,1,15
"1862",0.824903927112218,0.824903927112218,0,"cosine","leasthalf",12,8,1,15
"1863",0.756842166977921,0.786697671461587,9,"dice","leasthalf",12,8,1,15
"1864",0.956411015811852,0.956411015811852,0,"jacard","leasthalf",12,8,1,15
"1865",0.760285589355617,0.851588923388052,1,"manhattan","most",12,8,1,15
"1866",0.760285589355617,0.851588923388052,1,"euclidean","most",12,8,1,15
"1867",0.720625908062454,0.835651964882576,1,"cosine","most",12,8,1,15
"1868",0.588602922695047,0.609489317032053,9,"dice","most",12,8,1,15
"1869",0.911224543531667,0.911224543531667,0,"jacard","most",12,8,1,15
"1870",0.534927118371429,0.840450083615346,2,"manhattan","asmany",12,8,1,15
"1871",0.534927118371429,0.840450083615346,2,"euclidean","asmany",12,8,1,15
"1872",0.461824548395099,0.799984736440662,9,"cosine","asmany",12,8,1,15
"1873",0.486361771620762,0.540436458137896,9,"dice","asmany",12,8,1,15
"1874",0.695094179334028,0.734514187648602,9,"jacard","asmany",12,8,1,15
"1875",0.884443141598096,0.884443141598096,0,"manhattan","leasthalf",12,8,1,15
"1876",0.884443141598096,0.884443141598096,0,"euclidean","leasthalf",12,8,1,15
"1877",0.824903927112218,0.824903927112218,0,"cosine","leasthalf",12,8,1,15
"1878",0.756842166977921,0.786697671461587,9,"dice","leasthalf",12,8,1,15
"1879",0.956411015811852,0.956411015811852,0,"jacard","leasthalf",12,8,1,15
"1880",0.760285589355617,0.851588923388052,1,"manhattan","most",12,8,1,15
"1881",0.760285589355617,0.851588923388052,1,"euclidean","most",12,8,1,15
"1882",0.720625908062454,0.835651964882576,1,"cosine","most",12,8,1,15
"1883",0.588602922695047,0.609489317032053,9,"dice","most",12,8,1,15
"1884",0.911224543531667,0.911224543531667,0,"jacard","most",12,8,1,15
"1885",0.477451900367871,0.83058325919406,2,"manhattan","asmany",12,8,2,15
"1886",0.477451900367871,0.83058325919406,2,"euclidean","asmany",12,8,2,15
"1887",0.389885764676104,0.781496534453015,9,"cosine","asmany",12,8,2,15
"1888",0.457113907362485,0.525013787270486,9,"dice","asmany",12,8,2,15
"1889",0.626166868152496,0.66965243542653,9,"jacard","asmany",12,8,2,15
"1890",0.912661234673578,0.912661234673578,0,"manhattan","leasthalf",12,8,2,15
"1891",0.912661234673578,0.912661234673578,0,"euclidean","leasthalf",12,8,2,15
"1892",0.866535973698929,0.866535973698929,0,"cosine","leasthalf",12,8,2,15
"1893",0.807105162853622,0.807105162853622,0,"dice","leasthalf",12,8,2,15
"1894",0.974321939779964,0.974321939779964,0,"jacard","leasthalf",12,8,2,15
"1895",0.751414879102509,0.848653786835113,1,"manhattan","most",12,8,2,15
"1896",0.751414879102509,0.848653786835113,1,"euclidean","most",12,8,2,15
"1897",0.710626364855724,0.831214318592921,1,"cosine","most",12,8,2,15
"1898",0.580147799030126,0.602721169254384,9,"dice","most",12,8,2,15
"1899",0.908067173055462,0.908067173055462,0,"jacard","most",12,8,2,15
"1900",0.477451900367871,0.83058325919406,2,"manhattan","asmany",12,8,2,15
"1901",0.477451900367871,0.83058325919406,2,"euclidean","asmany",12,8,2,15
"1902",0.389885764676104,0.781496534453015,9,"cosine","asmany",12,8,2,15
"1903",0.457113907362485,0.525013787270486,9,"dice","asmany",12,8,2,15
"1904",0.626166868152496,0.66965243542653,9,"jacard","asmany",12,8,2,15
"1905",0.912661234673578,0.912661234673578,0,"manhattan","leasthalf",12,8,2,15
"1906",0.912661234673578,0.912661234673578,0,"euclidean","leasthalf",12,8,2,15
"1907",0.866535973698929,0.866535973698929,0,"cosine","leasthalf",12,8,2,15
"1908",0.807105162853622,0.807105162853622,0,"dice","leasthalf",12,8,2,15
"1909",0.974321939779964,0.974321939779964,0,"jacard","leasthalf",12,8,2,15
"1910",0.751414879102509,0.848653786835113,1,"manhattan","most",12,8,2,15
"1911",0.751414879102509,0.848653786835113,1,"euclidean","most",12,8,2,15
"1912",0.710626364855724,0.831214318592921,1,"cosine","most",12,8,2,15
"1913",0.580147799030126,0.602721169254384,9,"dice","most",12,8,2,15
"1914",0.908067173055462,0.908067173055462,0,"jacard","most",12,8,2,15
"1915",0.477451900367871,0.83058325919406,2,"manhattan","asmany",12,8,2,15
"1916",0.477451900367871,0.83058325919406,2,"euclidean","asmany",12,8,2,15
"1917",0.389885764676104,0.781496534453015,9,"cosine","asmany",12,8,2,15
"1918",0.457113907362485,0.525013787270486,9,"dice","asmany",12,8,2,15
"1919",0.626166868152496,0.66965243542653,9,"jacard","asmany",12,8,2,15
"1920",0.912661234673578,0.912661234673578,0,"manhattan","leasthalf",12,8,2,15
"1921",0.912661234673578,0.912661234673578,0,"euclidean","leasthalf",12,8,2,15
"1922",0.866535973698929,0.866535973698929,0,"cosine","leasthalf",12,8,2,15
"1923",0.807105162853622,0.807105162853622,0,"dice","leasthalf",12,8,2,15
"1924",0.974321939779964,0.974321939779964,0,"jacard","leasthalf",12,8,2,15
"1925",0.751414879102509,0.848653786835113,1,"manhattan","most",12,8,2,15
"1926",0.751414879102509,0.848653786835113,1,"euclidean","most",12,8,2,15
"1927",0.710626364855724,0.831214318592921,1,"cosine","most",12,8,2,15
"1928",0.580147799030126,0.602721169254384,9,"dice","most",12,8,2,15
"1929",0.908067173055462,0.908067173055462,0,"jacard","most",12,8,2,15
"1930",0.44094766828736,0.823817117589866,2,"manhattan","asmany",12,8,3,15
"1931",0.44094766828736,0.823817117589866,2,"euclidean","asmany",12,8,3,15
"1932",0.358301221145409,0.772112069401407,9,"cosine","asmany",12,8,3,15
"1933",0.436236292344615,0.51745823346124,9,"dice","asmany",12,8,3,15
"1934",0.592150750710702,0.626580631053952,9,"jacard","asmany",12,8,3,15
"1935",0.926306003727765,0.926306003727765,0,"manhattan","leasthalf",12,8,3,15
"1936",0.926306003727765,0.926306003727765,0,"euclidean","leasthalf",12,8,3,15
"1937",0.882492195334815,0.882492195334815,0,"cosine","leasthalf",12,8,3,15
"1938",0.8286343226914,0.8286343226914,0,"dice","leasthalf",12,8,3,15
"1939",0.980610261834219,0.980610261834219,0,"jacard","leasthalf",12,8,3,15
"1940",0.745053788947192,0.845701069630805,1,"manhattan","most",12,8,3,15
"1941",0.745053788947192,0.845701069630805,1,"euclidean","most",12,8,3,15
"1942",0.706811303070634,0.830736732019336,1,"cosine","most",12,8,3,15
"1943",0.572047723787062,0.596862085133219,9,"dice","most",12,8,3,15
"1944",0.906657089286362,0.906657089286362,0,"jacard","most",12,8,3,15
"1945",0.44094766828736,0.823817117589866,2,"manhattan","asmany",12,8,3,15
"1946",0.44094766828736,0.823817117589866,2,"euclidean","asmany",12,8,3,15
"1947",0.358301221145409,0.772112069401407,9,"cosine","asmany",12,8,3,15
"1948",0.436236292344615,0.51745823346124,9,"dice","asmany",12,8,3,15
"1949",0.592150750710702,0.626580631053952,9,"jacard","asmany",12,8,3,15
"1950",0.926306003727765,0.926306003727765,0,"manhattan","leasthalf",12,8,3,15
"1951",0.926306003727765,0.926306003727765,0,"euclidean","leasthalf",12,8,3,15
"1952",0.882492195334815,0.882492195334815,0,"cosine","leasthalf",12,8,3,15
"1953",0.8286343226914,0.8286343226914,0,"dice","leasthalf",12,8,3,15
"1954",0.980610261834219,0.980610261834219,0,"jacard","leasthalf",12,8,3,15
"1955",0.745053788947192,0.845701069630805,1,"manhattan","most",12,8,3,15
"1956",0.745053788947192,0.845701069630805,1,"euclidean","most",12,8,3,15
"1957",0.706811303070634,0.830736732019336,1,"cosine","most",12,8,3,15
"1958",0.572047723787062,0.596862085133219,9,"dice","most",12,8,3,15
"1959",0.906657089286362,0.906657089286362,0,"jacard","most",12,8,3,15
"1960",0.44094766828736,0.823817117589866,2,"manhattan","asmany",12,8,3,15
"1961",0.44094766828736,0.823817117589866,2,"euclidean","asmany",12,8,3,15
"1962",0.358301221145409,0.772112069401407,9,"cosine","asmany",12,8,3,15
"1963",0.436236292344615,0.51745823346124,9,"dice","asmany",12,8,3,15
"1964",0.592150750710702,0.626580631053952,9,"jacard","asmany",12,8,3,15
"1965",0.926306003727765,0.926306003727765,0,"manhattan","leasthalf",12,8,3,15
"1966",0.926306003727765,0.926306003727765,0,"euclidean","leasthalf",12,8,3,15
"1967",0.882492195334815,0.882492195334815,0,"cosine","leasthalf",12,8,3,15
"1968",0.8286343226914,0.8286343226914,0,"dice","leasthalf",12,8,3,15
"1969",0.980610261834219,0.980610261834219,0,"jacard","leasthalf",12,8,3,15
"1970",0.745053788947192,0.845701069630805,1,"manhattan","most",12,8,3,15
"1971",0.745053788947192,0.845701069630805,1,"euclidean","most",12,8,3,15
"1972",0.706811303070634,0.830736732019336,1,"cosine","most",12,8,3,15
"1973",0.572047723787062,0.596862085133219,9,"dice","most",12,8,3,15
"1974",0.906657089286362,0.906657089286362,0,"jacard","most",12,8,3,15
